name,label
Ses03M_script01_1_M025,unknown
Ses03M_script01_1_M026,frustration
Ses03M_script01_1_M027,anger
Ses03M_script01_1_M028,neutral
Ses03M_script01_1_M029,neutral
Ses03M_script01_1_M030,sadness
Ses03M_script01_1_M031,neutral
Ses03M_script01_1_M032,unknown
Ses03M_script01_1_M033,frustration
Ses03M_script01_1_M034,frustration
Ses03M_script01_1_M035,frustration
Ses03M_script01_1_M036,sadness
Ses03M_script01_1_M037,neutral
Ses03M_script01_1_M038,neutral
Ses03M_script01_1_M039,anger
Ses03M_script01_1_M040,anger
Ses03M_script01_1_M041,anger
Ses03M_script01_1_M042,frustration
Ses03M_script01_1_M043,neutral
Ses03M_script01_1_M044,unknown
Ses03M_script01_1_M045,sadness
Ses03M_script01_1_M046,sadness
Ses03M_script01_1_M047,sadness
Ses03M_script01_2_F000,anger
Ses03M_script01_2_F001,anger
Ses03M_script01_2_F002,unknown
Ses03M_script01_2_F003,unknown
Ses03M_script01_2_F004,unknown
Ses03M_script01_2_F005,unknown
Ses03M_script01_2_F006,anger
Ses03M_script01_2_F007,unknown
Ses03M_script01_2_F008,unknown
Ses03M_script01_2_F009,anger
Ses03M_script01_2_F010,sadness
Ses03M_script01_2_F011,sadness
Ses03M_script01_2_F012,anger
Ses03M_script01_2_F013,unknown
Ses03M_script01_2_F014,unknown
Ses03M_script01_2_F015,anger
Ses03M_script01_2_F016,unknown
Ses03M_script01_2_F017,sadness
Ses03M_script01_2_F018,unknown
Ses03M_script01_2_F019,sadness
Ses03M_script01_2_M000,frustration
Ses03M_script01_2_M001,neutral
Ses03M_script01_2_M002,frustration
Ses03M_script01_2_M003,frustration
Ses03M_script01_2_M004,neutral
Ses03M_script01_2_M005,neutral
Ses03M_script01_2_M006,frustration
Ses03M_script01_2_M007,unknown
Ses03M_script01_2_M008,neutral
Ses03M_script01_2_M009,frustration
Ses03M_script01_2_M010,frustration
Ses03M_script01_2_M011,frustration
Ses03M_script01_2_M012,frustration
Ses03M_script01_2_M013,unknown
Ses03M_script01_2_M014,anger
Ses03M_script01_2_M015,anger
Ses03M_script01_2_M016,anger
Ses03M_script01_2_M017,anger
Ses03M_script01_3_F000,unknown
Ses03M_script01_3_F001,unknown
Ses03M_script01_3_F002,unknown
Ses03M_script01_3_F003,unknown
Ses03M_script01_3_F004,sadness
Ses03M_script01_3_F005,unknown
Ses03M_script01_3_F006,sadness
Ses03M_script01_3_F007,sadness
Ses03M_script01_3_F008,sadness
Ses03M_script01_3_F009,unknown
Ses03M_script01_3_F010,unknown
Ses03M_script01_3_F011,happiness
Ses03M_script01_3_F012,happiness
Ses03M_script01_3_F013,happiness
Ses03M_script01_3_F014,happiness
Ses03M_script01_3_F015,happiness
Ses03M_script01_3_F016,happiness
Ses03M_script01_3_F017,happiness
Ses03M_script01_3_F018,happiness
Ses03M_script01_3_F019,happiness
Ses03M_script01_3_F020,happiness
Ses03M_script01_3_F021,happiness
Ses03M_script01_3_F022,unknown
Ses03M_script01_3_F023,unknown
Ses03M_script01_3_F024,unknown
Ses03M_script01_3_F025,unknown
Ses03M_script01_3_F026,unknown
Ses03M_script01_3_F027,unknown
Ses03M_script01_3_F028,unknown
Ses03M_script01_3_F029,sadness
Ses03M_script01_3_F030,sadness
Ses03M_script01_3_F031,sadness
Ses03M_script01_3_F032,unknown
Ses03M_script01_3_F033,sadness
Ses03M_script01_3_F034,happiness
Ses03M_script01_3_M000,unknown
Ses03M_script01_3_M001,neutral
Ses03M_script01_3_M002,surprise
Ses03M_script01_3_M003,unknown
Ses03M_script01_3_M004,neutral
Ses03M_script01_3_M005,unknown
Ses03M_script01_3_M006,unknown
Ses03M_script01_3_M007,unknown
Ses03M_script01_3_M008,happiness
Ses03M_script01_3_M009,unknown
Ses03M_script01_3_M010,happiness
Ses03M_script01_3_M011,unknown
Ses03M_script01_3_M012,unknown
Ses03M_script01_3_M013,unknown
Ses03M_script01_3_M014,unknown
Ses03M_script01_3_M015,unknown
Ses03M_script01_3_M016,happiness
Ses03M_script01_3_M017,unknown
Ses03M_script01_3_M018,happiness
Ses03M_script01_3_M019,excitement
Ses03M_script01_3_M020,unknown
Ses03M_script01_3_M021,happiness
Ses03M_script01_3_M022,unknown
Ses03M_script01_3_M023,sadness
Ses03M_script01_3_M024,unknown
Ses03M_script01_3_M025,unknown
Ses03M_script01_3_M026,unknown
Ses03M_script01_3_M027,sadness
Ses03M_script01_3_M028,sadness
Ses03M_script01_3_M029,sadness
Ses03M_script01_3_M030,sadness
Ses03M_script01_3_M031,sadness
Ses03M_script01_3_M032,sadness
Ses03M_script01_3_M033,sadness
Ses03M_script01_3_M034,sadness
Ses03M_script01_3_M035,sadness
Ses03M_script01_3_M036,sadness
Ses03M_script01_3_M037,sadness
Ses03M_script01_3_M038,sadness
Ses03M_script01_3_M039,sadness
Ses03M_script01_3_M040,sadness
Ses03M_script01_3_M041,sadness
Ses03M_script01_3_M042,sadness
Ses03M_script01_3_M043,unknown
Ses03M_script01_3_M044,unknown
Ses03M_script01_3_M045,happiness
Ses03M_script01_3_M046,happiness
Ses03M_script02_1_F000,unknown
Ses03M_script02_1_F001,unknown
Ses03M_script02_1_F002,unknown
Ses03M_script02_1_F003,unknown
Ses03M_script02_1_F004,unknown
Ses03M_script02_1_F005,neutral
Ses03M_script02_1_F006,unknown
Ses03M_script02_1_F007,frustration
Ses03M_script02_1_F008,frustration
Ses03M_script02_1_F009,frustration
Ses03M_script02_1_F010,unknown
Ses03M_script02_1_F011,unknown
Ses03M_script02_1_F012,unknown
Ses03M_script02_1_F013,frustration
Ses03M_script02_1_F014,unknown
Ses03M_script02_1_F015,frustration
Ses03M_script02_1_F016,neutral
Ses03M_script02_1_F017,unknown
Ses03M_script02_1_F018,frustration
Ses03M_script02_1_F019,frustration
Ses03M_script02_1_F020,unknown
Ses03M_script02_1_F021,unknown
Ses03M_script02_1_F022,unknown
Ses03M_script02_1_M000,excitement
Ses03M_script02_1_M001,excitement
Ses03M_script02_1_M002,excitement
Ses03M_script02_1_M003,excitement
Ses03M_script02_1_M004,excitement
Ses03M_script02_1_M005,excitement
Ses03M_script02_1_M006,unknown
Ses03M_script02_1_M007,unknown
Ses03M_script02_1_M008,unknown
Ses03M_script02_1_M009,unknown
Ses03M_script02_1_M010,unknown
Ses03M_script02_1_M011,unknown
Ses03M_script02_1_M012,unknown
Ses03M_script02_1_M013,unknown
Ses03M_script02_1_M014,excitement
Ses03M_script02_1_M015,excitement
Ses03M_script02_1_M016,excitement
Ses03M_script02_1_M017,neutral
Ses03M_script02_1_M018,unknown
Ses03M_script02_1_M019,unknown
Ses03M_script02_1_M020,frustration
Ses03M_script02_1_M021,unknown
Ses03M_script02_1_M022,unknown
Ses03M_script02_1_M023,excitement
Ses03M_script02_1_M024,excitement
Ses03M_script02_1_M025,excitement
Ses03M_script02_1_M026,excitement
Ses03M_script02_1_M027,excitement
Ses03M_script02_1_M028,unknown
Ses03M_script02_1_M029,unknown
Ses03M_script02_1_M030,unknown
Ses03M_script02_1_M031,unknown
Ses03M_script02_1_M032,unknown
Ses03M_script02_1_M033,frustration
Ses03M_script02_1_M034,excitement
Ses03M_script02_1_M035,excitement
Ses03M_script02_1_M036,excitement
Ses03M_script02_1_M037,excitement
Ses03M_script02_1_M038,excitement
Ses03M_script02_1_M039,excitement
Ses03M_script02_1_M040,excitement
Ses03M_script02_1_M041,excitement
Ses03M_script02_1_M042,excitement
Ses03M_script02_1_M043,excitement
Ses03M_script02_1_M044,frustration
Ses03M_script02_2_F000,anger
Ses03M_script02_2_F001,anger
Ses03M_script02_2_F002,anger
Ses03M_script02_2_F003,anger
Ses03M_script02_2_F004,anger
Ses03M_script02_2_F005,unknown
Ses03M_script02_2_F006,unknown
Ses03M_script02_2_F007,frustration
Ses03M_script02_2_F008,frustration
Ses03M_script02_2_F009,anger
Ses03M_script02_2_F010,unknown
Ses03M_script02_2_F011,anger
Ses03M_script02_2_F012,frustration
Ses03M_script02_2_F013,anger
Ses03M_script02_2_F014,frustration
Ses03M_script02_2_F015,frustration
Ses03M_script02_2_F016,anger
Ses03M_script02_2_F017,frustration
Ses03M_script02_2_F018,sadness
Ses03M_script02_2_F019,unknown
Ses03M_script02_2_F020,unknown
Ses03M_script02_2_F021,unknown
Ses03M_script02_2_F022,unknown
Ses03M_script02_2_F023,sadness
Ses03M_script02_2_F024,sadness
Ses03M_script02_2_F025,sadness
Ses03M_script02_2_F026,frustration
Ses03M_script02_2_F027,frustration
Ses03M_script02_2_F028,frustration
Ses03M_script02_2_F029,frustration
Ses03M_script02_2_F030,frustration
Ses03M_script02_2_F031,anger
Ses03M_script02_2_F032,frustration
Ses03M_script02_2_F033,anger
Ses03M_script02_2_F034,sadness
Ses03M_script02_2_F035,sadness
Ses03M_script02_2_F036,sadness
Ses03M_script02_2_F037,sadness
Ses03M_script02_2_F038,sadness
Ses03M_script02_2_F039,unknown
Ses03M_script02_2_F040,sadness
Ses03M_script02_2_F041,sadness
Ses03M_script02_2_F042,happiness
Ses03M_script02_2_F043,unknown
Ses03M_script02_2_F044,happiness
Ses03M_script02_2_F045,unknown
Ses03M_script02_2_F046,happiness
Ses03M_script02_2_F047,happiness
Ses03M_script02_2_F048,happiness
Ses03M_script02_2_F049,happiness
Ses03M_script02_2_M000,excitement
Ses03M_script02_2_M001,frustration
Ses03M_script02_2_M002,frustration
Ses03M_script02_2_M003,frustration
Ses03M_script02_2_M004,frustration
Ses03M_script02_2_M005,frustration
Ses03M_script02_2_M006,frustration
Ses03M_script02_2_M007,frustration
Ses03M_script02_2_M008,frustration
Ses03M_script02_2_M009,frustration
Ses03M_script02_2_M010,frustration
Ses03M_script02_2_M011,frustration
Ses03M_script02_2_M012,frustration
Ses03M_script02_2_M013,frustration
Ses03M_script02_2_M014,neutral
Ses03M_script02_2_M015,frustration
Ses03M_script02_2_M016,unknown
Ses03M_script02_2_M017,neutral
Ses03M_script02_2_M018,frustration
Ses03M_script02_2_M019,neutral
Ses03M_script02_2_M020,neutral
Ses03M_script02_2_M021,neutral
Ses03M_script02_2_M022,neutral
Ses03M_script02_2_M023,unknown
Ses03M_script02_2_M024,frustration
Ses03M_script02_2_M025,frustration
Ses03M_script02_2_M026,frustration
Ses03M_script02_2_M027,unknown
Ses03M_script02_2_M028,anger
Ses03M_script02_2_M029,anger
Ses03M_script02_2_M030,anger
Ses03M_script02_2_M031,anger
Ses03M_script02_2_M032,anger
Ses03M_script02_2_M033,anger
Ses03M_script02_2_M034,unknown
Ses03M_script02_2_M035,frustration
Ses03M_script02_2_M036,sadness
Ses03M_script02_2_M037,sadness
Ses03M_script02_2_M038,unknown
Ses03M_script02_2_M039,unknown
Ses03M_script02_2_M040,unknown
Ses03M_script02_2_M041,happiness
Ses03M_script02_2_M042,happiness
Ses03M_script02_2_M043,unknown
Ses03M_script02_2_M044,unknown
Ses03M_script02_2_M045,happiness
Ses03M_script02_2_M046,happiness
Ses03M_script03_1_F000,unknown
Ses03M_script03_1_F001,unknown
Ses03M_script03_1_F002,unknown
Ses03M_script03_1_F003,excitement
Ses03M_script03_1_F004,excitement
Ses03M_script03_1_F005,excitement
Ses03M_script03_1_F006,excitement
Ses03M_script03_1_F007,unknown
Ses03M_script03_1_F008,unknown
Ses03M_script03_1_F009,unknown
Ses03M_script03_1_F010,unknown
Ses03M_script03_1_F011,unknown
Ses03M_script03_1_F012,unknown
Ses03M_script03_1_F013,unknown
Ses03M_script03_1_F014,unknown
Ses03M_script03_1_F015,unknown
Ses03M_script03_1_F016,unknown
Ses03M_script03_1_F017,unknown
Ses03M_script03_1_F018,sadness
Ses03M_script03_1_F019,unknown
Ses03M_script03_1_F020,unknown
Ses03M_script03_1_F021,unknown
Ses03M_script03_1_F022,unknown
Ses03M_script03_1_F023,unknown
Ses03M_script03_1_F024,unknown
Ses03M_script03_1_F025,unknown
Ses03M_script03_1_F026,unknown
Ses03M_script03_1_F027,unknown
Ses03M_script03_1_F028,unknown
Ses03M_script03_1_F029,unknown
Ses03M_script03_1_F030,unknown
Ses03M_script03_1_F031,unknown
Ses03M_script03_1_M000,unknown
Ses03M_script03_1_M001,unknown
Ses03M_script03_1_M002,unknown
Ses03M_script03_1_M003,unknown
Ses03M_script03_1_M004,excitement
Ses03M_script03_1_M005,unknown
Ses03M_script03_1_M006,excitement
Ses03M_script03_1_M007,unknown
Ses03M_script03_1_M008,unknown
Ses03M_script03_1_M009,unknown
Ses03M_script03_1_M010,unknown
Ses03M_script03_1_M011,unknown
Ses03M_script03_1_M012,unknown
Ses03M_script03_1_M013,unknown
Ses03M_script03_1_M014,unknown
Ses03M_script03_1_M015,unknown
Ses03M_script03_1_M016,unknown
Ses03M_script03_1_M017,unknown
Ses03M_script03_1_M018,unknown
Ses03M_script03_1_M019,unknown
Ses03M_script03_1_M020,unknown
Ses03M_script03_1_M021,unknown
Ses03M_script03_1_M022,unknown
Ses03M_script03_1_M023,unknown
Ses03M_script03_1_M024,unknown
Ses03M_script03_1_M025,unknown
Ses03M_script03_1_M026,unknown
Ses03M_script03_1_M027,unknown
Ses03M_script03_1_M028,unknown
Ses03M_script03_1_M029,unknown
Ses03M_script03_1_M030,unknown
Ses03M_script03_1_M031,unknown
Ses03M_script03_1_M032,unknown
Ses03M_script03_1_M033,unknown
Ses03M_script03_1_M034,unknown
Ses03M_script03_1_M035,neutral
Ses03M_script03_1_M036,unknown
Ses03M_script03_1_M037,unknown
Ses03M_script03_1_M038,unknown
Ses03M_script03_2_F000,neutral
Ses03M_script03_2_F001,anger
Ses03M_script03_2_F002,unknown
Ses03M_script03_2_F003,neutral
Ses03M_script03_2_F004,neutral
Ses03M_script03_2_F005,unknown
Ses03M_script03_2_F006,neutral
Ses03M_script03_2_F007,unknown
Ses03M_script03_2_F008,unknown
Ses03M_script03_2_F009,unknown
Ses03M_script03_2_F010,anger
Ses03M_script03_2_F011,anger
Ses03M_script03_2_F012,neutral
Ses03M_script03_2_F013,unknown
Ses03M_script03_2_F014,anger
Ses03M_script03_2_F015,unknown
Ses03M_script03_2_F016,neutral
Ses03M_script03_2_F017,neutral
Ses03M_script03_2_F018,unknown
Ses03M_script03_2_F019,unknown
Ses03M_script03_2_F020,unknown
Ses03M_script03_2_F021,unknown
Ses03M_script03_2_F022,unknown
Ses03M_script03_2_F023,unknown
Ses03M_script03_2_F024,anger
Ses03M_script03_2_F025,anger
Ses03M_script03_2_F026,unknown
Ses03M_script03_2_F027,unknown
Ses03M_script03_2_F028,anger
Ses03M_script03_2_F029,anger
Ses03M_script03_2_F030,anger
Ses03M_script03_2_F031,anger
Ses03M_script03_2_F032,anger
Ses03M_script03_2_F033,anger
Ses03M_script03_2_F034,unknown
Ses03M_script03_2_F035,unknown
Ses03M_script03_2_F036,neutral
Ses03M_script03_2_F037,frustration
Ses03M_script03_2_F038,anger
Ses03M_script03_2_F039,anger
Ses03M_script03_2_F040,anger
Ses03M_script03_2_F041,anger
Ses03M_script03_2_F042,anger
Ses03M_script03_2_F043,anger
Ses03M_script03_2_F044,anger
Ses03M_script03_2_F045,anger
Ses03M_script03_2_M000,neutral
Ses03M_script03_2_M001,unknown
Ses03M_script03_2_M002,unknown
Ses03M_script03_2_M003,anger
Ses03M_script03_2_M004,anger
Ses03M_script03_2_M005,anger
Ses03M_script03_2_M006,anger
Ses03M_script03_2_M007,anger
Ses03M_script03_2_M008,anger
Ses03M_script03_2_M009,neutral
Ses03M_script03_2_M010,neutral
Ses03M_script03_2_M011,anger
Ses03M_script03_2_M012,anger
Ses03M_script03_2_M013,unknown
Ses03M_script03_2_M014,anger
Ses03M_script03_2_M015,frustration
Ses03M_script03_2_M016,frustration
Ses03M_script03_2_M017,frustration
Ses03M_script03_2_M018,unknown
Ses03M_script03_2_M019,neutral
Ses03M_script03_2_M020,neutral
Ses03M_script03_2_M021,neutral
Ses03M_script03_2_M022,unknown
Ses03M_script03_2_M023,unknown
Ses03M_script03_2_M024,unknown
Ses03M_script03_2_M025,frustration
Ses03M_script03_2_M026,unknown
Ses03M_script03_2_M027,unknown
Ses03M_script03_2_M028,unknown
Ses03M_script03_2_M029,anger
Ses03M_script03_2_M030,anger
Ses03M_script03_2_M031,anger
Ses03M_script03_2_M032,anger
Ses03M_script03_2_M033,anger
Ses03M_script03_2_M034,anger
Ses03M_script03_2_M035,unknown
Ses03M_script03_2_M036,unknown
Ses03M_script03_2_M037,unknown
Ses03M_script03_2_M038,anger
Ses03M_script03_2_M039,anger
Ses03M_script03_2_M040,anger
Ses03M_script03_2_M041,anger
Ses03M_script03_2_M042,anger
Ses03M_script03_2_M043,anger
Ses03M_script03_2_M044,anger
Ses03M_script03_2_M045,anger
Ses03M_script03_2_M046,anger
Ses04F_impro01_F000,unknown
Ses04F_impro01_F001,frustration
Ses04F_impro01_F002,frustration
Ses04F_impro01_F003,frustration
Ses04F_impro01_F004,anger
Ses04F_impro01_F005,frustration
Ses04F_impro01_F006,frustration
Ses04F_impro01_F007,frustration
Ses04F_impro01_F008,anger
Ses04F_impro01_F009,anger
Ses04F_impro01_F010,anger
Ses04F_impro01_F011,frustration
Ses04F_impro01_F012,anger
Ses04F_impro01_F013,frustration
Ses04F_impro01_F014,anger
Ses04F_impro01_F015,unknown
Ses04F_impro01_F016,anger
Ses04F_impro01_F017,unknown
Ses04F_impro01_F018,unknown
Ses04F_impro01_F019,anger
Ses04F_impro01_F020,unknown
Ses04F_impro01_F021,anger
Ses04F_impro01_F022,anger
Ses04F_impro01_M000,frustration
Ses04F_impro01_M001,frustration
Ses04F_impro01_M002,frustration
Ses04F_impro01_M003,frustration
Ses04F_impro01_M004,frustration
Ses04F_impro01_M005,anger
Ses04F_impro01_M006,frustration
Ses04F_impro01_M007,frustration
Ses04F_impro01_M008,anger
Ses04F_impro01_M009,frustration
Ses04F_impro01_M010,frustration
Ses04F_impro01_M011,anger
Ses04F_impro01_M012,unknown
Ses04F_impro01_M013,frustration
Ses04F_impro01_M014,anger
Ses04F_impro01_M015,frustration
Ses04F_impro01_M016,frustration
Ses04F_impro01_M017,frustration
Ses04F_impro01_M018,frustration
Ses04F_impro01_M019,unknown
Ses04F_impro01_M020,unknown
Ses04F_impro01_M021,anger
Ses04F_impro01_M022,frustration
Ses04F_impro01_M023,anger
Ses04F_impro01_M024,anger
Ses04F_impro01_M025,unknown
Ses04F_impro02_F000,sadness
Ses04F_impro02_F001,sadness
Ses04F_impro02_F002,sadness
Ses04F_impro02_F003,sadness
Ses04F_impro02_F004,unknown
Ses04F_impro02_F005,sadness
Ses04F_impro02_F006,sadness
Ses04F_impro02_F007,sadness
Ses04F_impro02_F008,frustration
Ses04F_impro02_F009,sadness
Ses04F_impro02_F010,frustration
Ses04F_impro02_F011,sadness
Ses04F_impro02_F012,anger
Ses04F_impro02_F013,frustration
Ses04F_impro02_F014,frustration
Ses04F_impro02_F015,frustration
Ses04F_impro02_F016,frustration
Ses04F_impro02_F017,anger
Ses04F_impro02_F018,anger
Ses04F_impro02_F019,frustration
Ses04F_impro02_F020,frustration
Ses04F_impro02_F021,unknown
Ses04F_impro02_F022,anger
Ses04F_impro02_F023,sadness
Ses04F_impro02_F024,sadness
Ses04F_impro02_M000,sadness
Ses04F_impro02_M001,sadness
Ses04F_impro02_M002,frustration
Ses04F_impro02_M003,frustration
Ses04F_impro02_M004,sadness
Ses04F_impro02_M005,frustration
Ses04F_impro02_M006,frustration
Ses04F_impro02_M007,unknown
Ses04F_impro02_M008,frustration
Ses04F_impro02_M009,frustration
Ses04F_impro02_M010,frustration
Ses04F_impro02_M011,unknown
Ses04F_impro02_M012,sadness
Ses04F_impro02_M013,frustration
Ses04F_impro02_M014,frustration
Ses04F_impro02_M015,frustration
Ses04F_impro02_M016,frustration
Ses04F_impro02_M017,frustration
Ses04F_impro02_M018,anger
Ses04F_impro02_M019,frustration
Ses04F_impro02_M020,anger
Ses04F_impro02_M021,anger
Ses04F_impro02_M022,unknown
Ses04F_impro02_M023,frustration
Ses04F_impro02_M024,sadness
Ses04F_impro02_M025,sadness
Ses04F_impro02_M026,sadness
Ses04F_impro03_F000,excitement
Ses04F_impro03_F001,excitement
Ses04F_impro03_F002,excitement
Ses04F_impro03_F003,excitement
Ses04F_impro03_F004,excitement
Ses04F_impro03_F005,excitement
Ses04F_impro03_F006,excitement
Ses04F_impro03_F007,excitement
Ses04F_impro03_F008,unknown
Ses04F_impro03_F009,excitement
Ses04F_impro03_F010,happiness
Ses04F_impro03_F011,excitement
Ses04F_impro03_F012,happiness
Ses04F_impro03_F013,excitement
Ses04F_impro03_F014,excitement
Ses04F_impro03_F015,excitement
Ses04F_impro03_F016,excitement
Ses04F_impro03_F017,excitement
Ses04F_impro03_F018,excitement
Ses04F_impro03_F019,unknown
Ses04F_impro03_F020,unknown
Ses04F_impro03_F021,unknown
Ses04F_impro03_F022,unknown
Ses04F_impro03_F023,unknown
Ses04F_impro03_F024,unknown
Ses04F_impro03_F025,unknown
Ses04F_impro03_F026,unknown
Ses04F_impro03_F027,unknown
Ses04F_impro03_F028,unknown
Ses04F_impro03_F029,unknown
Ses04F_impro03_F030,unknown
Ses04F_impro03_F031,unknown
Ses04F_impro03_F032,unknown
Ses04F_impro03_F033,unknown
Ses04F_impro03_F034,excitement
Ses04F_impro03_F035,unknown
Ses04F_impro03_F036,excitement
Ses04F_impro03_F037,unknown
Ses04F_impro03_F038,excitement
Ses04F_impro03_F039,unknown
Ses04F_impro03_F040,excitement
Ses04F_impro03_F041,excitement
Ses04F_impro03_F042,excitement
Ses04F_impro03_F043,excitement
Ses04F_impro03_F044,excitement
Ses04F_impro03_F045,excitement
Ses04F_impro03_F046,unknown
Ses04F_impro03_F047,excitement
Ses04F_impro03_F048,excitement
Ses04F_impro03_F049,unknown
Ses04F_impro03_F050,excitement
Ses04F_impro03_F051,excitement
Ses04F_impro03_F052,excitement
Ses04F_impro03_M000,neutral
Ses04F_impro03_M001,neutral
Ses04F_impro03_M002,surprise
Ses04F_impro03_M003,excitement
Ses04F_impro03_M004,excitement
Ses04F_impro03_M005,excitement
Ses04F_impro03_M006,unknown
Ses04F_impro03_M007,unknown
Ses04F_impro03_M008,unknown
Ses04F_impro03_M009,unknown
Ses04F_impro03_M010,unknown
Ses04F_impro03_M011,unknown
Ses04F_impro03_M012,unknown
Ses04F_impro03_M013,unknown
Ses04F_impro03_M014,excitement
Ses04F_impro03_M015,unknown
Ses04F_impro03_M016,unknown
Ses04F_impro03_M017,unknown
Ses04F_impro03_M018,neutral
Ses04F_impro03_M019,neutral
Ses04F_impro03_M020,neutral
Ses04F_impro03_M021,neutral
Ses04F_impro03_M022,unknown
Ses04F_impro03_M023,frustration
Ses04F_impro03_M024,unknown
Ses04F_impro03_M025,unknown
Ses04F_impro03_M026,unknown
Ses04F_impro03_M027,neutral
Ses04F_impro03_M028,neutral
Ses04F_impro03_M029,neutral
Ses04F_impro03_M030,neutral
Ses04F_impro03_M031,neutral
Ses04F_impro03_M032,neutral
Ses04F_impro03_M033,neutral
Ses04F_impro03_M034,neutral
Ses04F_impro03_M035,neutral
Ses04F_impro03_M036,excitement
Ses04F_impro03_M037,excitement
Ses04F_impro03_M038,excitement
Ses04F_impro03_M039,excitement
Ses04F_impro03_M040,excitement
Ses04F_impro03_M041,excitement
Ses04F_impro03_M042,excitement
Ses04F_impro03_M043,excitement
Ses04F_impro03_M044,unknown
Ses04F_impro03_M045,unknown
Ses04F_impro03_M046,unknown
Ses04F_impro03_M047,neutral
Ses04F_impro03_M048,unknown
Ses04F_impro03_M049,unknown
Ses04F_impro03_M050,unknown
Ses04F_impro04_F000,neutral
Ses04F_impro04_F001,frustration
Ses04F_impro04_F002,frustration
Ses04F_impro04_F003,frustration
Ses04F_impro04_F004,frustration
Ses04F_impro04_F005,anger
Ses04F_impro04_F006,anger
Ses04F_impro04_F007,frustration
Ses04F_impro04_F008,anger
Ses04F_impro04_F009,frustration
Ses04F_impro04_F010,unknown
Ses04F_impro04_F011,anger
Ses04F_impro04_F012,frustration
Ses04F_impro04_F013,anger
Ses04F_impro04_F014,anger
Ses04F_impro04_F015,anger
Ses04F_impro04_F016,anger
Ses04F_impro04_F017,anger
Ses04F_impro04_F018,anger
Ses04F_impro04_F019,frustration
Ses04F_impro04_F020,frustration
Ses04F_impro04_F021,frustration
Ses04F_impro04_F022,frustration
Ses04F_impro04_F023,frustration
Ses04F_impro04_F024,frustration
Ses04F_impro04_F025,anger
Ses04F_impro04_F026,frustration
Ses04F_impro04_F027,frustration
Ses04F_impro04_F028,frustration
Ses04F_impro04_F029,frustration
Ses04F_impro04_F030,anger
Ses04F_impro04_F031,anger
Ses04F_impro04_F032,frustration
Ses04F_impro04_F033,frustration
Ses04F_impro04_M000,unknown
Ses04F_impro04_M001,neutral
Ses04F_impro04_M002,neutral
Ses04F_impro04_M003,neutral
Ses04F_impro04_M004,neutral
Ses04F_impro04_M005,neutral
Ses04F_impro04_M006,neutral
Ses04F_impro04_M007,neutral
Ses04F_impro04_M008,neutral
Ses04F_impro04_M009,neutral
Ses04F_impro04_M010,frustration
Ses04F_impro04_M011,unknown
Ses04F_impro04_M012,unknown
Ses04F_impro04_M013,neutral
Ses04F_impro04_M014,neutral
Ses04F_impro04_M015,neutral
Ses04F_impro04_M016,neutral
Ses04F_impro04_M017,neutral
Ses04F_impro04_M018,neutral
Ses04F_impro04_M019,neutral
Ses04F_impro04_M020,neutral
Ses04F_impro04_M021,neutral
Ses04F_impro04_M022,neutral
Ses04F_impro04_M023,neutral
Ses04F_impro04_M024,unknown
Ses04F_impro04_M025,frustration
Ses04F_impro04_M026,neutral
Ses04F_impro04_M027,frustration
Ses04F_impro04_M028,neutral
Ses04F_impro04_M029,frustration
Ses04F_impro04_M030,neutral
Ses04F_impro04_M031,neutral
Ses04F_impro04_M032,unknown
Ses04F_impro04_M033,neutral
Ses04F_impro04_M034,unknown
Ses04F_impro05_F000,frustration
Ses04F_impro05_F001,frustration
Ses04F_impro05_F002,frustration
Ses04F_impro05_F003,frustration
Ses04F_impro05_F004,anger
Ses04F_impro05_F005,anger
Ses04F_impro05_F006,anger
Ses04F_impro05_F007,surprise
Ses04F_impro05_F008,anger
Ses04F_impro05_F009,anger
Ses04F_impro05_F010,anger
Ses04F_impro05_F011,anger
Ses04F_impro05_F012,anger
Ses04F_impro05_F013,anger
Ses04F_impro05_F014,anger
Ses04F_impro05_F015,anger
Ses04F_impro05_F016,anger
Ses04F_impro05_F017,anger
Ses04F_impro05_F018,anger
Ses04F_impro05_F019,anger
Ses04F_impro05_M000,frustration
Ses04F_impro05_M001,frustration
Ses04F_impro05_M002,frustration
Ses04F_impro05_M003,frustration
Ses04F_impro05_M004,unknown
Ses04F_impro05_M005,frustration
Ses04F_impro05_M006,frustration
Ses04F_impro05_M007,frustration
Ses04F_impro05_M008,frustration
Ses04F_impro05_M009,frustration
Ses04F_impro05_M010,frustration
Ses04F_impro05_M011,frustration
Ses04F_impro05_M012,frustration
Ses04F_impro05_M013,frustration
Ses04F_impro05_M014,frustration
Ses04F_impro05_M015,frustration
Ses04F_impro05_M016,frustration
Ses04F_impro05_M017,frustration
Ses04F_impro05_M018,frustration
Ses04F_impro05_M019,frustration
Ses04F_impro05_M020,frustration
Ses04F_impro05_M021,frustration
Ses04F_impro05_M022,frustration
Ses04F_impro05_M023,frustration
Ses04F_impro05_M024,frustration
Ses04F_impro06_F000,sadness
Ses04F_impro06_F001,sadness
Ses04F_impro06_F002,sadness
Ses04F_impro06_F003,sadness
Ses04F_impro06_F004,sadness
Ses04F_impro06_F005,sadness
Ses04F_impro06_F006,sadness
Ses04F_impro06_F007,sadness
Ses04F_impro06_F008,happiness
Ses04F_impro06_F009,happiness
Ses04F_impro06_F010,sadness
Ses04F_impro06_M000,sadness
