name,activation
Ses03M_impro03_M022,2.5
Ses03M_impro03_M023,2.5
Ses03M_impro03_M024,3.5
Ses03M_impro03_M025,3.0
Ses03M_impro03_M026,2.5
Ses03M_impro03_M027,3.0
Ses03M_impro03_M028,3.0
Ses03M_impro03_M029,3.5
Ses03M_impro03_M030,2.5
Ses03M_impro03_M031,3.0
Ses03M_impro03_M032,2.5
Ses03M_impro03_M033,3.0
Ses03M_impro03_M034,3.0
Ses03M_impro03_M035,4.0
Ses03M_impro03_M036,3.0
Ses03M_impro03_M037,2.5
Ses03M_impro03_M038,2.5
Ses03M_impro03_M039,3.0
Ses03M_impro03_M040,4.5
Ses03M_impro04_F000,2.0
Ses03M_impro04_F001,2.5
Ses03M_impro04_F002,2.5
Ses03M_impro04_F003,2.0
Ses03M_impro04_F004,2.0
Ses03M_impro04_F005,2.0
Ses03M_impro04_F006,3.5
Ses03M_impro04_F007,1.5
Ses03M_impro04_F008,2.0
Ses03M_impro04_F009,3.0
Ses03M_impro04_F010,2.0
Ses03M_impro04_F011,3.0
Ses03M_impro04_F012,2.0
Ses03M_impro04_F013,3.0
Ses03M_impro04_F014,2.0
Ses03M_impro04_F015,3.0
Ses03M_impro04_F016,3.5
Ses03M_impro04_F017,2.5
Ses03M_impro04_F018,2.5
Ses03M_impro04_F019,3.0
Ses03M_impro04_F020,2.5
Ses03M_impro04_F021,2.5
Ses03M_impro04_F022,2.5
Ses03M_impro04_F023,2.0
Ses03M_impro04_F024,2.0
Ses03M_impro04_F025,2.5
Ses03M_impro04_F026,3.0
Ses03M_impro04_F027,3.5
Ses03M_impro04_F028,3.0
Ses03M_impro04_F029,2.5
Ses03M_impro04_F030,2.5
Ses03M_impro04_F031,2.0
Ses03M_impro04_F032,2.5
Ses03M_impro04_M000,1.5
Ses03M_impro04_M001,3.0
Ses03M_impro04_M002,2.0
Ses03M_impro04_M003,2.5
Ses03M_impro04_M004,2.5
Ses03M_impro04_M005,2.0
Ses03M_impro04_M006,2.5
Ses03M_impro04_M007,3.0
Ses03M_impro04_M008,3.0
Ses03M_impro04_M009,2.5
Ses03M_impro04_M010,1.5
Ses03M_impro04_M011,2.5
Ses03M_impro04_M012,4.0
Ses03M_impro04_M013,2.0
Ses03M_impro04_M014,2.0
Ses03M_impro04_M015,2.0
Ses03M_impro04_M016,3.5
Ses03M_impro04_M017,2.0
Ses03M_impro04_M018,2.0
Ses03M_impro04_M019,3.0
Ses03M_impro04_M020,2.0
Ses03M_impro04_M021,3.0
Ses03M_impro04_M022,2.5
Ses03M_impro04_M023,3.0
Ses03M_impro04_M024,2.5
Ses03M_impro04_M025,2.5
Ses03M_impro04_M026,1.5
Ses03M_impro04_M027,2.0
Ses03M_impro04_M028,2.0
Ses03M_impro04_M029,3.0
Ses03M_impro04_M030,1.5
Ses03M_impro04_M031,1.5
Ses03M_impro04_M032,1.5
Ses03M_impro04_M033,3.0
Ses03M_impro04_M034,3.0
Ses03M_impro04_M035,3.0
Ses03M_impro04_M036,3.0
Ses03M_impro04_M037,2.0
Ses03M_impro04_M038,2.0
Ses03M_impro04_M039,2.5
Ses03M_impro04_M040,3.0
Ses03M_impro04_M041,3.5
Ses03M_impro05a_F000,2.5
Ses03M_impro05a_F001,2.0
Ses03M_impro05a_F002,2.5
Ses03M_impro05a_F003,3.0
Ses03M_impro05a_F004,3.5
Ses03M_impro05a_F005,2.5
Ses03M_impro05a_F006,2.0
Ses03M_impro05a_F007,3.0
Ses03M_impro05a_F008,2.5
Ses03M_impro05a_F009,2.5
Ses03M_impro05a_F010,2.5
Ses03M_impro05a_F011,2.0
Ses03M_impro05a_F012,3.0
Ses03M_impro05a_F013,3.0
Ses03M_impro05a_F014,2.5
Ses03M_impro05a_F015,3.0
Ses03M_impro05a_F016,3.0
Ses03M_impro05a_F017,3.0
Ses03M_impro05a_F018,3.5
Ses03M_impro05a_F019,2.5
Ses03M_impro05a_F020,3.5
Ses03M_impro05a_F021,3.0
Ses03M_impro05a_F022,3.5
Ses03M_impro05a_F023,3.0
Ses03M_impro05a_F024,3.0
Ses03M_impro05a_F025,2.5
Ses03M_impro05a_F026,3.0
Ses03M_impro05a_F027,3.0
Ses03M_impro05a_F028,2.5
Ses03M_impro05a_M000,4.0
Ses03M_impro05a_M001,4.0
Ses03M_impro05a_M002,4.0
Ses03M_impro05a_M003,3.0
Ses03M_impro05a_M004,3.0
Ses03M_impro05a_M005,3.0
Ses03M_impro05a_M006,4.0
Ses03M_impro05a_M007,4.0
Ses03M_impro05a_M008,3.0
Ses03M_impro05a_M009,4.0
Ses03M_impro05a_M010,3.5
Ses03M_impro05a_M011,4.0
Ses03M_impro05a_M012,4.5
Ses03M_impro05a_M013,4.0
Ses03M_impro05a_M014,3.5
Ses03M_impro05a_M015,4.5
Ses03M_impro05a_M016,4.5
Ses03M_impro05a_M017,4.5
Ses03M_impro05a_M018,5.0
Ses03M_impro05a_M019,4.5
Ses03M_impro05a_M020,4.5
Ses03M_impro05a_M021,4.5
Ses03M_impro05a_M022,2.5
Ses03M_impro05a_M023,4.0
Ses03M_impro05a_M024,4.0
Ses03M_impro05a_M025,4.0
Ses03M_impro05a_M026,3.5
Ses03M_impro05a_M027,3.0
Ses03M_impro05a_M028,3.0
Ses03M_impro05a_M029,2.5
Ses03M_impro05a_M030,4.5
Ses03M_impro05b_F000,2.0
Ses03M_impro05b_F001,3.0
Ses03M_impro05b_F002,2.5
Ses03M_impro05b_F003,2.0
Ses03M_impro05b_F004,3.0
Ses03M_impro05b_F005,3.0
Ses03M_impro05b_F006,3.0
Ses03M_impro05b_F007,3.0
Ses03M_impro05b_F008,3.0
Ses03M_impro05b_F009,3.5
Ses03M_impro05b_F010,3.5
Ses03M_impro05b_F011,3.5
Ses03M_impro05b_F012,3.0
Ses03M_impro05b_F013,3.5
Ses03M_impro05b_F014,3.5
Ses03M_impro05b_F015,3.0
Ses03M_impro05b_F016,3.5
Ses03M_impro05b_F017,2.5
Ses03M_impro05b_F018,3.0
Ses03M_impro05b_F019,3.0
Ses03M_impro05b_F020,3.5
Ses03M_impro05b_F021,3.0
Ses03M_impro05b_F022,2.5
Ses03M_impro05b_F023,3.0
Ses03M_impro05b_F024,2.5
Ses03M_impro05b_F025,3.0
Ses03M_impro05b_F026,2.0
Ses03M_impro05b_F027,2.5
Ses03M_impro05b_F028,3.0
Ses03M_impro05b_F029,2.5
Ses03M_impro05b_F030,3.5
Ses03M_impro05b_F031,3.0
Ses03M_impro05b_M000,3.0
Ses03M_impro05b_M001,2.0
Ses03M_impro05b_M002,2.5
Ses03M_impro05b_M003,3.0
Ses03M_impro05b_M004,3.0
Ses03M_impro05b_M005,2.0
Ses03M_impro05b_M006,2.5
Ses03M_impro05b_M007,3.0
Ses03M_impro05b_M008,3.0
Ses03M_impro05b_M009,2.0
Ses03M_impro05b_M010,2.5
Ses03M_impro05b_M011,2.5
Ses03M_impro05b_M012,3.5
Ses03M_impro05b_M013,4.0
Ses03M_impro05b_M014,3.5
Ses03M_impro05b_M015,2.5
Ses03M_impro05b_M016,4.0
Ses03M_impro05b_M017,2.0
Ses03M_impro05b_M018,3.0
Ses03M_impro05b_M019,3.0
Ses03M_impro05b_M020,3.5
Ses03M_impro05b_M021,3.5
Ses03M_impro05b_M022,4.0
Ses03M_impro05b_M023,2.5
Ses03M_impro05b_M024,3.5
Ses03M_impro05b_M025,3.0
Ses03M_impro05b_M026,4.0
Ses03M_impro05b_M027,2.5
Ses03M_impro05b_M028,3.5
Ses03M_impro05b_M029,3.5
Ses03M_impro05b_M030,3.0
Ses03M_impro05b_M031,3.5
Ses03M_impro05b_M032,3.5
Ses03M_impro05b_M033,2.5
Ses03M_impro06_F000,2.0
Ses03M_impro06_F001,2.5
Ses03M_impro06_F002,2.0
Ses03M_impro06_F003,2.0
Ses03M_impro06_F004,2.0
Ses03M_impro06_F005,2.5
Ses03M_impro06_F006,2.0
Ses03M_impro06_F007,2.5
Ses03M_impro06_F008,2.5
Ses03M_impro06_F009,2.0
Ses03M_impro06_F010,2.5
Ses03M_impro06_F011,2.5
Ses03M_impro06_F012,2.0
Ses03M_impro06_F013,3.0
Ses03M_impro06_F014,2.5
Ses03M_impro06_F015,2.0
Ses03M_impro06_F016,2.5
Ses03M_impro06_F017,2.5
Ses03M_impro06_F018,2.5
Ses03M_impro06_F019,2.0
Ses03M_impro06_F020,1.5
Ses03M_impro06_M000,2.0
Ses03M_impro06_M001,2.5
Ses03M_impro06_M002,2.0
Ses03M_impro06_M003,2.0
Ses03M_impro06_M004,2.5
Ses03M_impro06_M005,2.0
Ses03M_impro06_M006,2.5
Ses03M_impro06_M007,3.0
Ses03M_impro06_M008,2.5
Ses03M_impro06_M009,2.5
Ses03M_impro06_M010,2.0
Ses03M_impro06_M011,2.5
Ses03M_impro06_M012,3.0
Ses03M_impro06_M013,2.5
Ses03M_impro06_M014,3.0
Ses03M_impro06_M015,2.5
Ses03M_impro06_M016,3.0
Ses03M_impro06_M017,3.0
Ses03M_impro06_M018,2.0
Ses03M_impro06_M019,2.5
Ses03M_impro06_M020,1.5
Ses03M_impro06_M021,3.0
Ses03M_impro06_M022,2.0
Ses03M_impro06_M023,1.5
Ses03M_impro06_M024,3.5
Ses03M_impro06_M025,2.0
Ses03M_impro06_M026,3.0
Ses03M_impro06_M027,2.5
Ses03M_impro06_M028,3.0
Ses03M_impro06_M029,3.0
Ses03M_impro06_M030,2.0
Ses03M_impro06_M031,2.5
Ses03M_impro06_M032,2.5
Ses03M_impro07_F000,3.5
Ses03M_impro07_F001,3.0
Ses03M_impro07_F002,3.0
Ses03M_impro07_F003,4.0
Ses03M_impro07_F004,4.0
Ses03M_impro07_F005,4.0
Ses03M_impro07_F006,4.5
Ses03M_impro07_F007,4.0
Ses03M_impro07_F008,3.0
Ses03M_impro07_F009,4.0
Ses03M_impro07_F010,3.0
Ses03M_impro07_F011,3.5
Ses03M_impro07_F012,3.5
Ses03M_impro07_F013,3.0
Ses03M_impro07_F014,3.0
Ses03M_impro07_F015,4.0
Ses03M_impro07_F016,3.0
Ses03M_impro07_F017,4.0
Ses03M_impro07_F018,4.0
Ses03M_impro07_F019,3.5
Ses03M_impro07_F020,3.0
Ses03M_impro07_F021,3.5
Ses03M_impro07_F022,2.0
Ses03M_impro07_F023,4.5
Ses03M_impro07_M000,4.0
Ses03M_impro07_M001,4.5
Ses03M_impro07_M002,5.0
Ses03M_impro07_M003,5.0
Ses03M_impro07_M004,5.0
Ses03M_impro07_M005,4.5
Ses03M_impro07_M006,4.5
Ses03M_impro07_M007,5.0
Ses03M_impro07_M008,5.0
Ses03M_impro07_M009,4.0
Ses03M_impro07_M010,5.0
Ses03M_impro07_M011,5.0
Ses03M_impro07_M012,4.5
Ses03M_impro07_M013,5.0
Ses03M_impro07_M014,4.5
Ses03M_impro07_M015,4.5
Ses03M_impro07_M016,4.5
Ses03M_impro07_M017,4.5
Ses03M_impro07_M018,4.5
Ses03M_impro07_M019,4.5
Ses03M_impro07_M020,5.0
Ses03M_impro07_M021,5.0
Ses03M_impro07_M022,5.0
Ses03M_impro07_M023,5.0
Ses03M_impro07_M024,5.0
Ses03M_impro07_M025,5.0
Ses03M_impro07_M026,4.5
Ses03M_impro08a_F000,4.0
Ses03M_impro08a_F001,3.5
Ses03M_impro08a_F002,4.5
Ses03M_impro08a_F003,4.5
Ses03M_impro08a_F004,2.0
Ses03M_impro08a_F005,3.0
Ses03M_impro08a_F006,4.5
Ses03M_impro08a_F007,4.5
Ses03M_impro08a_F008,4.0
Ses03M_impro08a_F009,5.0
Ses03M_impro08a_F010,3.5
Ses03M_impro08a_F011,4.0
Ses03M_impro08a_F012,4.0
Ses03M_impro08a_F013,4.0
Ses03M_impro08a_F014,3.5
Ses03M_impro08a_F015,3.0
Ses03M_impro08a_F016,3.5
Ses03M_impro08a_F017,3.0
Ses03M_impro08a_F018,4.5
Ses03M_impro08a_F019,3.5
Ses03M_impro08a_F020,3.5
Ses03M_impro08a_F021,4.5
Ses03M_impro08a_F022,3.0
Ses03M_impro08a_F023,3.5
Ses03M_impro08a_F024,3.0
Ses03M_impro08a_F025,4.0
Ses03M_impro08a_F026,5.0
Ses03M_impro08a_F027,4.0
Ses03M_impro08a_F028,3.5
Ses03M_impro08a_F029,4.0
Ses03M_impro08a_F030,2.5
Ses03M_impro08a_F031,5.0
Ses03M_impro08a_F032,3.5
Ses03M_impro08a_F033,2.5
Ses03M_impro08a_F034,4.0
Ses03M_impro08a_F035,4.0
Ses03M_impro08a_M000,3.0
Ses03M_impro08a_M001,2.0
Ses03M_impro08a_M002,2.5
Ses03M_impro08a_M003,2.5
Ses03M_impro08a_M004,3.5
Ses03M_impro08a_M005,2.5
Ses03M_impro08a_M006,2.5
Ses03M_impro08a_M007,2.5
Ses03M_impro08a_M008,2.0
Ses03M_impro08a_M009,3.0
Ses03M_impro08a_M010,3.5
Ses03M_impro08a_M011,3.5
Ses03M_impro08a_M012,4.0
Ses03M_impro08a_M013,3.0
Ses03M_impro08a_M014,3.0
Ses03M_impro08a_M015,3.0
Ses03M_impro08a_M016,3.0
Ses03M_impro08a_M017,2.0
Ses03M_impro08a_M018,2.5
Ses03M_impro08a_M019,3.0
Ses03M_impro08a_M020,3.0
Ses03M_impro08a_M021,3.0
Ses03M_impro08a_M022,2.0
Ses03M_impro08a_M023,3.0
Ses03M_impro08a_M024,3.5
Ses03M_impro08a_M025,3.5
Ses03M_impro08a_M026,2.0
Ses03M_impro08a_M027,2.5
Ses03M_impro08b_F000,2.0
Ses03M_impro08b_F001,4.0
Ses03M_impro08b_F002,3.5
Ses03M_impro08b_F003,3.0
Ses03M_impro08b_F004,4.5
Ses03M_impro08b_F005,3.5
Ses03M_impro08b_F006,2.5
Ses03M_impro08b_F007,4.0
Ses03M_impro08b_F008,3.5
Ses03M_impro08b_F009,3.5
Ses03M_impro08b_F010,3.5
Ses03M_impro08b_F011,4.0
Ses03M_impro08b_F012,4.0
Ses03M_impro08b_F013,4.0
Ses03M_impro08b_F014,3.5
Ses03M_impro08b_F015,4.0
Ses03M_impro08b_F016,3.0
Ses03M_impro08b_F017,3.5
Ses03M_impro08b_F018,3.5
Ses03M_impro08b_F019,3.5
Ses03M_impro08b_F020,2.5
Ses03M_impro08b_F021,3.0
Ses03M_impro08b_F022,2.5
Ses03M_impro08b_F023,2.5
Ses03M_impro08b_F024,2.5
Ses03M_impro08b_M000,3.0
Ses03M_impro08b_M001,3.5
Ses03M_impro08b_M002,2.5
Ses03M_impro08b_M003,2.5
Ses03M_impro08b_M004,2.5
Ses03M_impro08b_M005,3.0
Ses03M_impro08b_M006,2.5
Ses03M_impro08b_M007,3.0
Ses03M_impro08b_M008,2.5
Ses03M_impro08b_M009,3.0
Ses03M_impro08b_M010,3.5
Ses03M_impro08b_M011,3.0
Ses03M_impro08b_M012,2.5
Ses03M_impro08b_M013,3.0
Ses03M_impro08b_M014,2.5
Ses03M_impro08b_M015,3.5
Ses03M_impro08b_M016,3.0
Ses03M_impro08b_M017,3.0
Ses03M_impro08b_M018,2.5
Ses03M_impro08b_M019,3.5
Ses03M_impro08b_M020,2.5
Ses03M_impro08b_M021,2.5
Ses03M_impro08b_M022,3.0
Ses03M_script01_1_F000,3.0
Ses03M_script01_1_F001,3.5
Ses03M_script01_1_F002,3.5
Ses03M_script01_1_F003,3.5
Ses03M_script01_1_F004,2.5
Ses03M_script01_1_F005,2.5
Ses03M_script01_1_F006,3.5
Ses03M_script01_1_F007,3.5
Ses03M_script01_1_F008,3.5
Ses03M_script01_1_F009,2.5
Ses03M_script01_1_F010,3.0
Ses03M_script01_1_F011,3.5
Ses03M_script01_1_F012,3.0
Ses03M_script01_1_F013,3.5
Ses03M_script01_1_F014,3.5
Ses03M_script01_1_F015,3.0
Ses03M_script01_1_F016,4.0
Ses03M_script01_1_F017,2.5
Ses03M_script01_1_F018,3.0
Ses03M_script01_1_F019,2.0
Ses03M_script01_1_F020,4.0
Ses03M_script01_1_F021,3.5
Ses03M_script01_1_F022,4.0
Ses03M_script01_1_F023,3.0
Ses03M_script01_1_F024,3.5
Ses03M_script01_1_F025,4.0
Ses03M_script01_1_F026,4.0
Ses03M_script01_1_F027,3.5
Ses03M_script01_1_F028,3.0
Ses03M_script01_1_F029,3.5
Ses03M_script01_1_F030,3.5
Ses03M_script01_1_F031,3.5
Ses03M_script01_1_F032,4.0
Ses03M_script01_1_F033,3.5
Ses03M_script01_1_F034,4.5
Ses03M_script01_1_F035,2.5
Ses03M_script01_1_F036,3.0
Ses03M_script01_1_F037,4.0
Ses03M_script01_1_F038,4.5
Ses03M_script01_1_F039,4.0
Ses03M_script01_1_F040,2.5
Ses03M_script01_1_F041,3.0
Ses03M_script01_1_F042,4.0
Ses03M_script01_1_F043,4.0
Ses03M_script01_1_F044,4.0
Ses03M_script01_1_F045,3.0
Ses03M_script01_1_F046,2.0
Ses03M_script01_1_M000,2.0
Ses03M_script01_1_M001,2.5
Ses03M_script01_1_M002,2.5
Ses03M_script01_1_M003,2.5
Ses03M_script01_1_M004,2.5
Ses03M_script01_1_M005,2.5
Ses03M_script01_1_M006,2.0
Ses03M_script01_1_M007,3.0
Ses03M_script01_1_M008,3.5
Ses03M_script01_1_M009,3.0
Ses03M_script01_1_M010,3.5
Ses03M_script01_1_M011,4.0
Ses03M_script01_1_M012,3.5
Ses03M_script01_1_M013,3.0
Ses03M_script01_1_M014,4.0
Ses03M_script01_1_M015,3.5
Ses03M_script01_1_M016,4.0
Ses03M_script01_1_M017,3.0
Ses03M_script01_1_M018,2.5
Ses03M_script01_1_M019,2.5
Ses03M_script01_1_M020,2.5
Ses03M_script01_1_M021,4.0
Ses03M_script01_1_M022,4.5
Ses03M_script01_1_M023,2.5
Ses03M_script01_1_M024,3.0
Ses03M_script01_1_M025,2.5
Ses03M_script01_1_M026,3.0
Ses03M_script01_1_M027,3.0
Ses03M_script01_1_M028,2.5
Ses03M_script01_1_M029,2.5
Ses03M_script01_1_M030,3.0
Ses03M_script01_1_M031,3.5
Ses03M_script01_1_M032,3.0
Ses03M_script01_1_M033,3.0
Ses03M_script01_1_M034,3.0
Ses03M_script01_1_M035,3.0
Ses03M_script01_1_M036,2.0
Ses03M_script01_1_M037,2.5
Ses03M_script01_1_M038,2.5
Ses03M_script01_1_M039,1.5
Ses03M_script01_1_M040,2.5
Ses03M_script01_1_M041,3.0
Ses03M_script01_1_M042,3.0
Ses03M_script01_1_M043,2.5
Ses03M_script01_1_M044,2.5
Ses03M_script01_1_M045,3.5
Ses03M_script01_1_M046,2.5
Ses03M_script01_1_M047,2.5
Ses03M_script01_2_F000,2.5
Ses03M_script01_2_F001,4.0
Ses03M_script01_2_F002,4.5
Ses03M_script01_2_F003,3.0
Ses03M_script01_2_F004,4.0
Ses03M_script01_2_F005,3.5
Ses03M_script01_2_F006,3.0
Ses03M_script01_2_F007,4.5
Ses03M_script01_2_F008,2.5
Ses03M_script01_2_F009,3.0
Ses03M_script01_2_F010,2.5
Ses03M_script01_2_F011,3.0
Ses03M_script01_2_F012,4.0
Ses03M_script01_2_F013,4.0
Ses03M_script01_2_F014,4.0
Ses03M_script01_2_F015,5.0
Ses03M_script01_2_F016,2.5
Ses03M_script01_2_F017,4.5
Ses03M_script01_2_F018,3.0
Ses03M_script01_2_F019,2.0
Ses03M_script01_2_M000,2.5
Ses03M_script01_2_M001,3.5
Ses03M_script01_2_M002,3.0
Ses03M_script01_2_M003,3.0
Ses03M_script01_2_M004,3.0
Ses03M_script01_2_M005,2.5
Ses03M_script01_2_M006,2.5
Ses03M_script01_2_M007,3.0
Ses03M_script01_2_M008,3.0
Ses03M_script01_2_M009,2.5
Ses03M_script01_2_M010,2.5
Ses03M_script01_2_M011,2.5
Ses03M_script01_2_M012,3.0
Ses03M_script01_2_M013,3.0
Ses03M_script01_2_M014,4.0
Ses03M_script01_2_M015,3.0
Ses03M_script01_2_M016,3.5
Ses03M_script01_2_M017,4.0
Ses03M_script01_3_F000,3.5
Ses03M_script01_3_F001,3.0
Ses03M_script01_3_F002,3.5
Ses03M_script01_3_F003,2.5
Ses03M_script01_3_F004,3.5
Ses03M_script01_3_F005,3.5
Ses03M_script01_3_F006,2.5
Ses03M_script01_3_F007,3.5
Ses03M_script01_3_F008,4.0
Ses03M_script01_3_F009,3.5
Ses03M_script01_3_F010,4.0
Ses03M_script01_3_F011,2.5
Ses03M_script01_3_F012,3.5
Ses03M_script01_3_F013,4.0
Ses03M_script01_3_F014,3.5
Ses03M_script01_3_F015,2.5
Ses03M_script01_3_F016,3.5
Ses03M_script01_3_F017,4.0
Ses03M_script01_3_F018,2.5
Ses03M_script01_3_F019,3.0
Ses03M_script01_3_F020,4.5
Ses03M_script01_3_F021,3.0
Ses03M_script01_3_F022,3.5
Ses03M_script01_3_F023,3.0
Ses03M_script01_3_F024,3.5
Ses03M_script01_3_F025,3.5
Ses03M_script01_3_F026,3.0
Ses03M_script01_3_F027,3.0
Ses03M_script01_3_F028,2.5
Ses03M_script01_3_F029,2.5
Ses03M_script01_3_F030,2.0
Ses03M_script01_3_F031,2.5
Ses03M_script01_3_F032,3.5
Ses03M_script01_3_F033,4.0
Ses03M_script01_3_F034,3.5
Ses03M_script01_3_M000,3.0
Ses03M_script01_3_M001,2.5
Ses03M_script01_3_M002,2.5
Ses03M_script01_3_M003,2.5
Ses03M_script01_3_M004,2.5
Ses03M_script01_3_M005,3.0
Ses03M_script01_3_M006,3.0
Ses03M_script01_3_M007,3.0
Ses03M_script01_3_M008,3.0
Ses03M_script01_3_M009,3.5
Ses03M_script01_3_M010,4.0
Ses03M_script01_3_M011,3.5
Ses03M_script01_3_M012,4.0
Ses03M_script01_3_M013,3.0
Ses03M_script01_3_M014,2.5
Ses03M_script01_3_M015,2.5
Ses03M_script01_3_M016,3.0
Ses03M_script01_3_M017,2.5
Ses03M_script01_3_M018,2.0
Ses03M_script01_3_M019,3.5
Ses03M_script01_3_M020,3.0
Ses03M_script01_3_M021,2.5
Ses03M_script01_3_M022,3.0
Ses03M_script01_3_M023,3.0
Ses03M_script01_3_M024,3.5
Ses03M_script01_3_M025,2.5
Ses03M_script01_3_M026,2.5
Ses03M_script01_3_M027,3.0
Ses03M_script01_3_M028,2.0
Ses03M_script01_3_M029,2.5
Ses03M_script01_3_M030,2.5
Ses03M_script01_3_M031,2.5
Ses03M_script01_3_M032,2.5
Ses03M_script01_3_M033,2.5
Ses03M_script01_3_M034,3.0
Ses03M_script01_3_M035,3.5
Ses03M_script01_3_M036,3.5
Ses03M_script01_3_M037,3.5
Ses03M_script01_3_M038,3.0
Ses03M_script01_3_M039,3.5
Ses03M_script01_3_M040,3.5
Ses03M_script01_3_M041,3.0
Ses03M_script01_3_M042,2.5
Ses03M_script01_3_M043,3.0
Ses03M_script01_3_M044,3.0
Ses03M_script01_3_M045,3.0
Ses03M_script01_3_M046,2.0
Ses03M_script02_1_F000,2.5
Ses03M_script02_1_F001,3.0
Ses03M_script02_1_F002,3.5
Ses03M_script02_1_F003,3.5
Ses03M_script02_1_F004,4.0
Ses03M_script02_1_F005,3.5
Ses03M_script02_1_F006,2.5
Ses03M_script02_1_F007,3.0
Ses03M_script02_1_F008,3.5
Ses03M_script02_1_F009,3.5
Ses03M_script02_1_F010,4.0
Ses03M_script02_1_F011,3.0
Ses03M_script02_1_F012,3.0
Ses03M_script02_1_F013,4.0
Ses03M_script02_1_F014,4.5
Ses03M_script02_1_F015,3.5
Ses03M_script02_1_F016,3.0
Ses03M_script02_1_F017,2.5
Ses03M_script02_1_F018,4.0
Ses03M_script02_1_F019,3.5
Ses03M_script02_1_F020,2.5
Ses03M_script02_1_F021,2.0
Ses03M_script02_1_F022,2.0
Ses03M_script02_1_M000,3.5
Ses03M_script02_1_M001,3.5
Ses03M_script02_1_M002,2.5
Ses03M_script02_1_M003,3.5
Ses03M_script02_1_M004,3.5
Ses03M_script02_1_M005,4.5
Ses03M_script02_1_M006,2.5
Ses03M_script02_1_M007,3.0
Ses03M_script02_1_M008,2.5
Ses03M_script02_1_M009,4.0
Ses03M_script02_1_M010,4.0
Ses03M_script02_1_M011,2.0
Ses03M_script02_1_M012,3.0
Ses03M_script02_1_M013,3.0
Ses03M_script02_1_M014,3.5
Ses03M_script02_1_M015,4.0
Ses03M_script02_1_M016,3.0
Ses03M_script02_1_M017,3.5
Ses03M_script02_1_M018,4.0
Ses03M_script02_1_M019,3.5
Ses03M_script02_1_M020,4.0
Ses03M_script02_1_M021,3.5
Ses03M_script02_1_M022,3.0
Ses03M_script02_1_M023,4.0
Ses03M_script02_1_M024,4.0
Ses03M_script02_1_M025,3.5
Ses03M_script02_1_M026,3.0
Ses03M_script02_1_M027,4.0
Ses03M_script02_1_M028,2.5
Ses03M_script02_1_M029,3.0
Ses03M_script02_1_M030,3.5
Ses03M_script02_1_M031,3.5
Ses03M_script02_1_M032,3.0
Ses03M_script02_1_M033,4.0
Ses03M_script02_1_M034,3.0
Ses03M_script02_1_M035,4.0
Ses03M_script02_1_M036,4.0
Ses03M_script02_1_M037,4.0
Ses03M_script02_1_M038,5.0
Ses03M_script02_1_M039,4.0
Ses03M_script02_1_M040,3.5
Ses03M_script02_1_M041,4.5
Ses03M_script02_1_M042,3.5
Ses03M_script02_1_M043,3.5
Ses03M_script02_1_M044,3.0
Ses03M_script02_2_F000,2.6667
Ses03M_script02_2_F001,2.3333
Ses03M_script02_2_F002,3.0
Ses03M_script02_2_F003,3.6667
Ses03M_script02_2_F004,3.6667
Ses03M_script02_2_F005,2.6667
Ses03M_script02_2_F006,3.0
Ses03M_script02_2_F007,3.6667
Ses03M_script02_2_F008,3.6667
Ses03M_script02_2_F009,3.6667
Ses03M_script02_2_F010,3.0
Ses03M_script02_2_F011,4.3333
Ses03M_script02_2_F012,3.6667
Ses03M_script02_2_F013,4.6667
Ses03M_script02_2_F014,3.0
Ses03M_script02_2_F015,3.3333
Ses03M_script02_2_F016,4.3333
Ses03M_script02_2_F017,1.6667
Ses03M_script02_2_F018,2.0
Ses03M_script02_2_F019,3.0
Ses03M_script02_2_F020,3.3333
Ses03M_script02_2_F021,3.3333
Ses03M_script02_2_F022,3.3333
Ses03M_script02_2_F023,2.6667
Ses03M_script02_2_F024,3.0
Ses03M_script02_2_F025,2.3333
Ses03M_script02_2_F026,2.3333
Ses03M_script02_2_F027,2.3333
Ses03M_script02_2_F028,3.6667
Ses03M_script02_2_F029,4.0
Ses03M_script02_2_F030,3.3333
Ses03M_script02_2_F031,3.3333
Ses03M_script02_2_F032,3.3333
Ses03M_script02_2_F033,3.6667
Ses03M_script02_2_F034,3.0
Ses03M_script02_2_F035,3.6667
Ses03M_script02_2_F036,3.6667
Ses03M_script02_2_F037,3.3333
Ses03M_script02_2_F038,3.6667
Ses03M_script02_2_F039,3.3333
Ses03M_script02_2_F040,2.6667
Ses03M_script02_2_F041,2.3333
Ses03M_script02_2_F042,2.3333
Ses03M_script02_2_F043,2.3333
Ses03M_script02_2_F044,2.3333
Ses03M_script02_2_F045,2.6667
Ses03M_script02_2_F046,2.6667
Ses03M_script02_2_F047,2.0
Ses03M_script02_2_F048,2.3333
Ses03M_script02_2_F049,2.6667
Ses03M_script02_2_M000,3.0
Ses03M_script02_2_M001,3.3333
Ses03M_script02_2_M002,3.6667
Ses03M_script02_2_M003,3.0
Ses03M_script02_2_M004,3.0
Ses03M_script02_2_M005,3.0
Ses03M_script02_2_M006,3.0
Ses03M_script02_2_M007,3.6667
Ses03M_script02_2_M008,3.3333
Ses03M_script02_2_M009,3.0
Ses03M_script02_2_M010,2.3333
Ses03M_script02_2_M011,2.3333
Ses03M_script02_2_M012,2.3333
Ses03M_script02_2_M013,2.6667
Ses03M_script02_2_M014,2.3333
